created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Feb 05 01:45:46 +0000 2023;1622048805439823873;"#Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Februari 2023 - https://t.co/Pq4d44z7vP Jatim #Covid #Covid19 https://t.co/6IqiolJeY0";0;0;0;0;in;3231776798;1622048805439823873;beritacovid;https://twitter.com/beritacovid/status/1622048805439823873
Sun Feb 05 01:23:59 +0000 2023;1622043324692455424;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Februari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/IkFXlVK7bs";0;0;0;0;in;79130206;1622043324692455424;jpnncom;https://twitter.com/jpnncom/status/1622043324692455424
Sat Feb 04 07:35:44 +0000 2023;1621774489376940033;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 Februari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/dpNBsDhreP";0;0;0;0;in;79130206;1621774489376940033;jpnncom;https://twitter.com/jpnncom/status/1621774489376940033
Sat Feb 04 03:45:03 +0000 2023;1621716436279521281;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 4 Februari 2023 #infovaksin https://t.co/dpNBsDhreP";0;0;0;0;in;79130206;1621716436279521281;jpnncom;https://twitter.com/jpnncom/status/1621716436279521281
Fri Feb 03 22:28:35 +0000 2023;1621636795447521280;"BERITA POPULER: Doktor Unair Temukan Vaksin Covid-19 hingga Pembunuhan Wanita di Simo.  Doktor muda Universitas Airlangga (Unair) Surabaya, Dr Arif Nur Muhammad Ansori menemukan vaksin Covid-19… https://t.co/21k1knz8tl #Peristiwa #Jatim #populer #Surabaya via @beritajatimcom";0;0;0;0;in;21287066;1621636795447521280;beritajatimcom;https://twitter.com/beritajatimcom/status/1621636795447521280
Fri Feb 03 10:45:03 +0000 2023;1621459747194142721;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Februari 2023 #infovaksin https://t.co/hM1VogFQeS";0;0;0;0;in;79130206;1621459747194142721;jpnncom;https://twitter.com/jpnncom/status/1621459747194142721
Fri Feb 03 04:34:21 +0000 2023;1621366456985477125;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 3 Februari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/hM1VogFQeS";0;0;0;0;in;79130206;1621366456985477125;jpnncom;https://twitter.com/jpnncom/status/1621366456985477125
Thu Feb 02 17:56:03 +0000 2023;1621205822293540864;"Doktor Unair Ini Temukan Vaksin Covid-19 Halal Berbasis Dendritik.  Surabaya (https://t.co/ksziGGp1k3) – Doktor muda Universitas Airlangga (Unair) Surabaya, Dr Arif Nur Muhammad Ansori menemukan… https://t.co/Tv6hCVbVsa #PendidikanKesehatan #Covid19 #UNAIR via @beritajatimcom";0;0;0;0;in;21287066;1621205822293540864;beritajatimcom;https://twitter.com/beritajatimcom/status/1621205822293540864
Thu Feb 02 03:47:26 +0000 2023;1620992264104472576;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Februari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/t4KExGF0uM";0;0;0;0;in;79130206;1620992264104472576;jpnncom;https://twitter.com/jpnncom/status/1620992264104472576
Thu Feb 02 03:15:04 +0000 2023;1620984117071581184;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 2 Februari 2023 #infovaksin https://t.co/t4KExGF0uM";0;0;0;0;in;79130206;1620984117071581184;jpnncom;https://twitter.com/jpnncom/status/1620984117071581184
Wed Feb 01 03:10:23 +0000 2023;1620620551944540161;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Februari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/N4W07WEQiU";0;0;0;0;in;79130206;1620620551944540161;jpnncom;https://twitter.com/jpnncom/status/1620620551944540161
Wed Feb 01 02:35:03 +0000 2023;1620611657419624450;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 1 Februari 2023 #infovaksin https://t.co/N4W07WEQiU";0;0;0;0;in;79130206;1620611657419624450;jpnncom;https://twitter.com/jpnncom/status/1620611657419624450
Tue Jan 31 15:59:47 +0000 2023;1620451787324137477;"@MayaA62580468 Jokowi utang jadi infrastruktur, jutaan vaksin covid gratis, cover bpjs, dll... Lha SBY utang buat apaan yak..???";0;1;0;1;in;1176464863230455809;1620435040495878144;BrinoMilanista;https://twitter.com/BrinoMilanista/status/1620451787324137477
Tue Jan 31 04:31:46 +0000 2023;1620278641140838400;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya https://t.co/ucFvw7M5tM";0;0;0;0;in;79130206;1620278641140838400;jpnncom;https://twitter.com/jpnncom/status/1620278641140838400
Tue Jan 31 02:30:04 +0000 2023;1620248015465480192;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 31 Januari 2023 #infovaksin https://t.co/ucFvw7M5tM";0;0;0;0;in;79130206;1620248015465480192;jpnncom;https://twitter.com/jpnncom/status/1620248015465480192
Mon Jan 30 04:35:40 +0000 2023;1619917236428480512;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/u5wJWbG3On";0;0;0;0;in;79130206;1619917236428480512;jpnncom;https://twitter.com/jpnncom/status/1619917236428480512
Mon Jan 30 03:45:03 +0000 2023;1619904499530989569;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 30 Januari 2023 #infovaksin https://t.co/u5wJWbG3On";0;0;0;0;in;79130206;1619904499530989569;jpnncom;https://twitter.com/jpnncom/status/1619904499530989569
Mon Jan 30 01:47:35 +0000 2023;1619874936465801216;"@veroaktivis @RomeoWalker19 era SBY, dihajar Pandemi?? kelar Indonesia, hahaha..... yg kena covid bisa2 pd gk keurus. vaksin? cuma mimpi...";0;1;2;1;in;1166638748433440768;1619292335195701250;AEndrani;https://twitter.com/AEndrani/status/1619874936465801216
Sun Jan 29 03:43:35 +0000 2023;1619541743401328642;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/6f11lqHTF5";0;0;0;0;in;79130206;1619541743401328642;jpnncom;https://twitter.com/jpnncom/status/1619541743401328642
Sun Jan 29 02:35:03 +0000 2023;1619524494229647360;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 29 Januari 2023 #vaksinboosterkedua https://t.co/6f11lqHTF5";0;0;0;0;in;79130206;1619524494229647360;jpnncom;https://twitter.com/jpnncom/status/1619524494229647360
Sat Jan 28 03:25:43 +0000 2023;1619174858025496577;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 28 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/w79muuBKQQ";0;0;0;0;in;79130206;1619174858025496577;jpnncom;https://twitter.com/jpnncom/status/1619174858025496577
Sat Jan 28 02:10:02 +0000 2023;1619155812823490562;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 28 Januari 2023 #infovaksin https://t.co/w79muuBKQQ";0;0;0;0;in;79130206;1619155812823490562;jpnncom;https://twitter.com/jpnncom/status/1619155812823490562
Fri Jan 27 08:39:40 +0000 2023;1618891476360134657;"Cara Dapatkan Vaksin Booster 2 atau Dosis 4 di Surabaya, Gratis dan Tanpa Tiket di PeduliLindungi #Covid #CovidVaccine #surabaya #indonesia @BanggaSurabaya @SapawargaSby @e100ss @aslisuroboyo  https://t.co/RN7esSPafP";0;0;0;0;in;1413176894837583877;1618891476360134657;zona_raya;https://twitter.com/zona_raya/status/1618891476360134657
Fri Jan 27 03:12:58 +0000 2023;1618809260816859136;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya https://t.co/bGefcv6RKE";0;0;0;0;in;79130206;1618809260816859136;jpnncom;https://twitter.com/jpnncom/status/1618809260816859136
Fri Jan 27 01:35:03 +0000 2023;1618784620027449345;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 27 Januari 2023 #infovaksin https://t.co/bGefcv6RKE";0;0;0;1;in;79130206;1618784620027449345;jpnncom;https://twitter.com/jpnncom/status/1618784620027449345
Thu Jan 26 04:15:03 +0000 2023;1618462498516262912;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 26 Januari 2023 #infovaksin https://t.co/aoGSOSpmhI";0;0;0;0;in;79130206;1618462498516262912;jpnncom;https://twitter.com/jpnncom/status/1618462498516262912
Thu Jan 26 04:09:09 +0000 2023;1618461012277231616;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 26 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/aoGSOSpmhI";0;0;0;0;in;79130206;1618461012277231616;jpnncom;https://twitter.com/jpnncom/status/1618461012277231616
Wed Jan 25 05:10:51 +0000 2023;1618114150579965952;"Capaian vaksinasi penguat dosis kedua untuk tenaga kesehatan (nakes) di Kota Surabaya, Jawa Timur, hingga 22 Januari 2023, mencapai 94,28 persen dan lansia 16,97 persen  #vaksincovid #covid19 #vaksinasicovid #vaksinbooster  https://t.co/m0YxDFxw5c";0;0;0;0;in;902837643024539651;1618114150579965952;medcom_id;https://twitter.com/medcom_id/status/1618114150579965952
Wed Jan 25 03:56:32 +0000 2023;1618095450627899392;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 25 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/VRh9r5nH4U";0;0;0;0;in;79130206;1618095450627899392;jpnncom;https://twitter.com/jpnncom/status/1618095450627899392
Wed Jan 25 03:36:42 +0000 2023;1618090458885890048;"Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19.https://t.co/otpLpXjyRF  #Nusantara #AdadiKompas";0;0;0;0;in;79237556;1618090458885890048;kompasmuda;https://twitter.com/kompasmuda/status/1618090458885890048
Wed Jan 25 03:28:04 +0000 2023;1618088285116727296;"Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19.  https://t.co/2HCWx7Wzt7  #Nusantara #AdadiKompas";0;0;0;0;in;155456716;1618088285116727296;KompasKlasika;https://twitter.com/KompasKlasika/status/1618088285116727296
Wed Jan 25 03:27:31 +0000 2023;1618088145421230080;"Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19. #Nusantara #AdadiKompas https://t.co/rZ75fDVkjN";0;0;0;0;in;1504348745722654720;1618088145421230080;AuisGrand;https://twitter.com/AuisGrand/status/1618088145421230080
Wed Jan 25 03:21:43 +0000 2023;1618086686621138945;"Warga Surabaya di atas 18 tahun di luar tenaga kesehatan dan lanjut usia mulai dapat menerima vaksinasi dosis keempat sebagai penguat demi menjaga masa perlindungan atau kekebalan komunitas dalam masa pandemi Covid-19.   https://t.co/xXdsKQG9Mb  #Nusantara #AdadiKompas";0;0;0;0;in;255866913;1618086686621138945;hariankompas;https://twitter.com/hariankompas/status/1618086686621138945
Wed Jan 25 03:19:33 +0000 2023;1618086140837257216;"SR,Surabaya - Dinas Kesehatan kota Surabaya mempersiapkan pelayanan vaksinasi dengan menghitung kebutuhan dan mengajukan permintaan ke Pemerintah Provinsi Jawa Timur (Pemprov Jatim) sesuai kebutuhan masing-masing wilayah Puskesmas. #COVID19  https://t.co/DkKOKYg5C0 https://t.co/QDFgYBvyBD";0;0;0;0;in;816345224037343232;1618086140837257216;superradioid;https://twitter.com/superradioid/status/1618086140837257216
Wed Jan 25 02:35:03 +0000 2023;1618074942674997249;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 25 Januari 2023 #infovaksin https://t.co/VRh9r5nH4U";0;0;0;0;in;79130206;1618074942674997249;jpnncom;https://twitter.com/jpnncom/status/1618074942674997249
Tue Jan 24 16:14:34 +0000 2023;1617918791463370752;"Walikota Surabaya, Eri Cahyadi mengatakan, vaksin Covid-19 booster kedua akan dilakukan lebih fleksibel, agar mudah dijangkau masyarakat. https://t.co/hIlvUf9MUg";0;0;0;0;in;1291246080269545472;1617918791463370752;ngopibareng_id;https://twitter.com/ngopibareng_id/status/1617918791463370752
Tue Jan 24 14:37:58 +0000 2023;1617894482661498880;"Dinkes Surabaya Ajukan Vaksin Covid-19 Ke Pemprov untuk Booster Kedua https://t.co/Lf5kXfpcHB";0;0;0;0;in;2392460208;1617894482661498880;jawapos;https://twitter.com/jawapos/status/1617894482661498880
Tue Jan 24 14:17:19 +0000 2023;1617889287554600960;"INFO VAKSINASI COVID-19 PFIZER 1,2,3 &amp  4 MASYARAKAT UMUM   Yuk, yang ingin Vaksin Dosis 1, 2, 3 &amp  4 bisa langsung mendaftar online yaa.. 😍  Informasi Layanan RS. Bhayangkara Surabaya Hubungi 0318292227  #rsbhayangkara #rsbhayangkarasurabaya #blu #blusinergi https://t.co/pZ2Av1Lec1";0;0;0;0;in;1382170112849899527;1617889287554600960;RSBsby;https://twitter.com/RSBsby/status/1617889287554600960
Tue Jan 24 09:35:04 +0000 2023;1617818254172647425;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 24 Januari 2023 #infovaksin https://t.co/VUBugT8c5t";0;0;0;0;in;79130206;1617818254172647425;jpnncom;https://twitter.com/jpnncom/status/1617818254172647425
Tue Jan 24 03:47:39 +0000 2023;1617730827290566656;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 24 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/VUBugT8c5t";0;0;0;0;in;79130206;1617730827290566656;jpnncom;https://twitter.com/jpnncom/status/1617730827290566656
Mon Jan 23 20:11:48 +0000 2023;1617616106511863816;"Vaksinasi #Covid19 Booster Kedua, Jatim Siapkan Fasilitas [ https://t.co/AmcQGEoNQa ] #Surabaya, Beritasatu.com-Pemerintah Provinsi Jawa Timur (Jatim) menyediakan fasilitas vaksinasi Covid-19 dosis booster kedua atau penguat dosis kedua bagi https://t.co/SoboJPb1ym";0;0;0;0;in;4838520568;1617616106511863816;Tian_A1;https://twitter.com/Tian_A1/status/1617616106511863816
Mon Jan 23 04:15:08 +0000 2023;1617375355425415170;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Januari 2023 #jadwalvaksinsurabaya https://t.co/jVmhjgzwKZ";0;0;0;0;in;79130206;1617375355425415170;jpnncom;https://twitter.com/jpnncom/status/1617375355425415170
Mon Jan 23 03:30:03 +0000 2023;1617364009275248643;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 23 Januari 2023 #infovaksin https://t.co/jVmhjgzwKZ";0;0;0;0;in;79130206;1617364009275248643;jpnncom;https://twitter.com/jpnncom/status/1617364009275248643
Sat Jan 21 04:26:53 +0000 2023;1616653537496399872;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 21 Januari 2023 #jadwalvaksisurabaya  https://t.co/uFa1irQ4SV";0;0;0;0;in;79130206;1616653537496399872;jpnncom;https://twitter.com/jpnncom/status/1616653537496399872
Sat Jan 21 03:45:03 +0000 2023;1616643008035958784;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 21 Januari 2023 #infovaksin https://t.co/uFa1irQ4SV";0;0;0;0;in;79130206;1616643008035958784;jpnncom;https://twitter.com/jpnncom/status/1616643008035958784
Fri Jan 20 02:57:34 +0000 2023;1616268669734244352;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Januari 2023 #jadwalvaksinsurabaya https://t.co/y0bcfaclvP";0;0;0;0;in;79130206;1616268669734244352;jpnncom;https://twitter.com/jpnncom/status/1616268669734244352
Fri Jan 20 02:35:03 +0000 2023;1616263003305041920;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 20 Januari 2023 #infovaksin https://t.co/y0bcfaclvP";0;0;0;0;in;79130206;1616263003305041920;jpnncom;https://twitter.com/jpnncom/status/1616263003305041920
Thu Jan 19 14:25:10 +0000 2023;1616079322879766533;"jokowi bayarin utang jaman sby 2400 trilyun lunas termasuk utang jaman suharto/habibi/megawati,pembangunan infrastruktur yg masif,menanggung biaya covid selama 3 th ( vaksin+kuburan gratis+ biaya medis dll) selama 3 th uang masuk berkurang tapi keluarnya gede terpaksa ngutang ,";0;0;0;0;in;1525146080689946624;1616079322879766533;Rusky69315101;https://twitter.com/Rusky69315101/status/1616079322879766533
Thu Jan 19 14:18:10 +0000 2023;1616077563092406278;"@PDemokrat jokowi bayarin utang jaman sby 10 th bayar lunas ( suharto/bj habibi/megawati) ,selama 3 th nanggung biaya covid ( vaksin + pengobatan+biaya medis+ sumbangan sosal+biaya kuburan gratis dll) ,pembangunan infrastruktur yg masif + keluarin dana desa";0;0;0;7;in;1525146080689946624;1615717685362593793;Rusky69315101;https://twitter.com/Rusky69315101/status/1616077563092406278
Thu Jan 19 04:21:50 +0000 2023;1615927487070081024;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 19 Januari 2023 #jadwalvaksinsurabaya https://t.co/0Xqs1Qz2pt";0;0;0;0;in;79130206;1615927487070081024;jpnncom;https://twitter.com/jpnncom/status/1615927487070081024
Thu Jan 19 02:45:04 +0000 2023;1615903135310188544;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 19 Januari 2023 #infovaksin https://t.co/0Xqs1Qz2pt";0;0;0;0;in;79130206;1615903135310188544;jpnncom;https://twitter.com/jpnncom/status/1615903135310188544
Wed Jan 18 07:50:04 +0000 2023;1615617504810012672;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 18 Januari 2023 #infovaksin https://t.co/2vCY7xR9KB";0;0;0;0;in;79130206;1615617504810012672;jpnncom;https://twitter.com/jpnncom/status/1615617504810012672
Wed Jan 18 02:43:28 +0000 2023;1615540347056320513;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 18 Januari 2023 #jadwalvaksinsurabaya  https://t.co/2vCY7xR9KB";0;0;0;0;in;79130206;1615540347056320513;jpnncom;https://twitter.com/jpnncom/status/1615540347056320513
Tue Jan 17 04:41:23 +0000 2023;1615207631228133377;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 17 Januari 2023 #jadwalvaksinsurabaya  https://t.co/1Aa25gsk2S";0;0;0;0;in;79130206;1615207631228133377;jpnncom;https://twitter.com/jpnncom/status/1615207631228133377
Tue Jan 17 02:05:03 +0000 2023;1615168292238553088;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 17 Januari 2023 #infovaksin https://t.co/1Aa25gsk2S";0;0;0;0;in;79130206;1615168292238553088;jpnncom;https://twitter.com/jpnncom/status/1615168292238553088
Mon Jan 16 03:34:48 +0000 2023;1614828487050944512;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 16 Januari 2023 #jadwalvaksinsurabaya  #lokasivaksinsurabaya https://t.co/Kwc9bvvgIn";0;0;0;0;in;79130206;1614828487050944512;jpnncom;https://twitter.com/jpnncom/status/1614828487050944512
Mon Jan 16 02:40:03 +0000 2023;1614814710347763712;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 16 Januari 2023 #infovaksin https://t.co/Kwc9bvvgIn";0;0;0;0;in;79130206;1614814710347763712;jpnncom;https://twitter.com/jpnncom/status/1614814710347763712
Sun Jan 15 03:04:04 +0000 2023;1614458365719248896;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 15 Januari 2023 #jadwalvaksinsurabaya  https://t.co/Dfj6nvHvhz";0;0;0;0;in;79130206;1614458365719248896;jpnncom;https://twitter.com/jpnncom/status/1614458365719248896
Sun Jan 15 02:10:03 +0000 2023;1614444771413757952;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 15 Januari 2023 #vaksinbooster https://t.co/Dfj6nvHvhz";0;0;0;0;in;79130206;1614444771413757952;jpnncom;https://twitter.com/jpnncom/status/1614444771413757952
Sat Jan 14 04:52:40 +0000 2023;1614123307749773313;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 14 Januari 2023 #jadwalvaksin  #lokasivaksin  https://t.co/eeFgkQWZwB";0;0;0;0;in;79130206;1614123307749773313;jpnncom;https://twitter.com/jpnncom/status/1614123307749773313
Sat Jan 14 02:50:03 +0000 2023;1614092450397827074;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 14 Januari 2023 #infovaksin https://t.co/eeFgkQWZwB";0;0;0;0;in;79130206;1614092450397827074;jpnncom;https://twitter.com/jpnncom/status/1614092450397827074
Fri Jan 13 04:30:03 +0000 2023;1613755230340149248;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 13 Januari 2023 #infovaksin https://t.co/FB6xA18GvJ";0;0;0;0;in;79130206;1613755230340149248;jpnncom;https://twitter.com/jpnncom/status/1613755230340149248
Fri Jan 13 03:27:24 +0000 2023;1613739464320516098;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 13 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/FB6xA18GvJ";0;0;0;0;in;79130206;1613739464320516098;jpnncom;https://twitter.com/jpnncom/status/1613739464320516098
Thu Jan 12 03:28:19 +0000 2023;1613377305518440448;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 12 Januari 2023 #jadwalvaksinsurabaya  #lokasivaksin https://t.co/6CjiIL8ceu";0;0;0;0;in;79130206;1613377305518440448;jpnncom;https://twitter.com/jpnncom/status/1613377305518440448
Thu Jan 12 01:10:04 +0000 2023;1613342512709783553;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 12 Januari 2023 #infovaksin https://t.co/6CjiIL8ceu";0;0;0;0;in;79130206;1613342512709783553;jpnncom;https://twitter.com/jpnncom/status/1613342512709783553
Wed Jan 11 05:00:16 +0000 2023;1613038057854480385;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 11 Januari 2023 #jadwalvaksinsurabaya  https://t.co/HHPA2iIGbR";0;0;0;0;in;79130206;1613038057854480385;jpnncom;https://twitter.com/jpnncom/status/1613038057854480385
Wed Jan 11 04:55:03 +0000 2023;1613036746597597187;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 11 Januari 2023 #infovaksin https://t.co/HHPA2iIGbR";0;0;0;0;in;79130206;1613036746597597187;jpnncom;https://twitter.com/jpnncom/status/1613036746597597187
Tue Jan 10 02:33:39 +0000 2023;1612638774705664000;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 Januari 2023 #jadwalvaksin #lokasivaksin  https://t.co/pyV8c6Q1b6";0;0;0;0;in;79130206;1612638774705664000;jpnncom;https://twitter.com/jpnncom/status/1612638774705664000
Tue Jan 10 02:20:04 +0000 2023;1612635352967303169;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 10 Januari 2023 #infovaksin https://t.co/pyV8c6Q1b6";0;0;0;0;in;79130206;1612635352967303169;jpnncom;https://twitter.com/jpnncom/status/1612635352967303169
Mon Jan 09 14:39:31 +0000 2023;1612459055615991808;"narasi buzzer rp Yohanes Anis baswedan...si bachrum blum tahu ya klau jokowi bayar lunas utang jaman Sby 2.900 trilyun + musti membiayai 400 proyek yg mangkrak sisa jaman Sby+ musti biayai proyek 2 infrastruktur 6500 proyek+ musti biayai bantuan sosial krn kasus covid &amp  vaksinasi";0;0;0;0;in;1525146080689946624;1612459055615991808;Rusky69315101;https://twitter.com/Rusky69315101/status/1612459055615991808
Sun Jan 08 08:30:20 +0000 2023;1612003758036389889;"PNS, Ibu muda dari dua anak yg masih kecil. Terkena Kanker limphoma. Dirawat di RS di surabaya, oprasi ditunda karena covid, covid hilang, ganti paru² ada cairan. Blm selesai penanganan paru²nya, lalu keburu meninggal dunia. SOP covid bangsat! vaksin booster dobol! https://t.co/VfAjmwi8eY";0;6;40;112;in;90466457;1612003758036389889;kofielake;https://twitter.com/kofielake/status/1612003758036389889
Sun Jan 08 02:58:29 +0000 2023;1611920248277700609;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 Januari 2023 #jadwalvaksinsurabaya  https://t.co/uHaB4Wfxx9";0;0;0;0;in;79130206;1611920248277700609;jpnncom;https://twitter.com/jpnncom/status/1611920248277700609
Sun Jan 08 02:40:03 +0000 2023;1611915607456505867;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 8 Januari 2023 #infovaksin https://t.co/uHaB4Wfxx9";0;0;0;0;in;79130206;1611915607456505867;jpnncom;https://twitter.com/jpnncom/status/1611915607456505867
Sat Jan 07 08:40:56 +0000 2023;1611644038553407488;"#BeritaJatim  Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 7 Januari 2023 #jadwalvaksinsurabaya #lokasivaksinsurabaya  https://t.co/eIRoi3D6AY";0;0;0;0;in;79130206;1611644038553407488;jpnncom;https://twitter.com/jpnncom/status/1611644038553407488
Sat Jan 07 05:19:07 +0000 2023;1611593252041527296;"Sebanyak 1,2 juta dosis vaksin Covid-19 Inavac hasil pengembangan Universitas Airlangga Surabaya bersama PT Biotis Pharmaceutical siap disuntikkan ke masyarakat Indonesia. https://t.co/J0d5pre2Z4 #mediadigitalcpp #indotvlive #vaksin #inavac #booster #vaksinmerahputih https://t.co/e7HrLsEHKp";0;0;0;0;in;1274996555909525504;1611593252041527296;mediadigitalcpp;https://twitter.com/mediadigitalcpp/status/1611593252041527296
Fri Jan 06 02:54:37 +0000 2023;1611194497354043392;"#BeritaJatim Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Januari 2023 #jadwalvaksinsurabaya  #lokasivaksinsurabaya  https://t.co/IIvNoxjHLg";0;0;0;0;in;79130206;1611194497354043392;jpnncom;https://twitter.com/jpnncom/status/1611194497354043392
Fri Jan 06 01:10:04 +0000 2023;1611168185746870273;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 6 Januari 2023 #infovaksin https://t.co/IIvNoxjHLg";0;0;0;0;in;79130206;1611168185746870273;jpnncom;https://twitter.com/jpnncom/status/1611168185746870273
Thu Jan 05 03:55:03 +0000 2023;1610847319586656256;"Jadwal dan Lokasi Vaksin Covid-19 Surabaya Hari Ini 5 Januari 2023 #infovaksin https://t.co/OIQ56vTs1p";0;1;0;0;in;79130206;1610847319586656256;jpnncom;https://twitter.com/jpnncom/status/1610847319586656256
